id,partnerid,sessionid,males,females,ageyo,sex,impfa,impba,impku,impam,impin,impcr,impco,imphp,impha,gfattrac,gbattrac,goattrac,gintelligent,gconfident,gkindunder,gambitious,gfunny,gcreative,gpercfunny,prefa,preba,preku,pream,prein,preco,precr,prehp,preha
16121038,16120037,1612,4,3,18.83333333,F,4,4,7,6,6,5,6,NA,NA,4,4,5,5,6,5,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121038,16120039,1612,4,3,18.83333333,F,4,4,7,6,6,5,6,NA,NA,4,5,5,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121038,16120038,1612,4,3,18.83333333,F,4,4,7,6,6,5,6,NA,NA,3,3,5,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121039,16120037,1612,4,3,17.58333333,F,4,4,7,6,5,4,4,NA,NA,5,5,6,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121039,16120039,1612,4,3,17.58333333,F,4,4,7,6,5,4,4,NA,NA,4,5,5,7,4,5,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121039,16120038,1612,4,3,17.58333333,F,4,4,7,6,5,4,4,NA,NA,4,4,4,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121039,16120036,1612,4,3,17.58333333,F,4,4,7,6,5,4,4,NA,NA,4,4,4,6,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121040,16120039,1612,4,3,17.83333333,F,5,4,5,5,6,4,6,NA,NA,6,6,6,6,6,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121040,16120038,1612,4,3,17.83333333,F,5,4,5,5,6,4,6,NA,NA,5,4,5,6,5,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121040,16120036,1612,4,3,17.83333333,F,5,4,5,5,6,4,6,NA,NA,5,4,4,6,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16121040,16120037,1612,4,3,17.83333333,F,5,4,5,5,6,4,6,NA,NA,5,6,6,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130040,16131042,1613,4,3,18.41666667,M,6,5,6,4,5,6,5,NA,NA,6,6,6,5,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130040,16131041,1613,4,3,18.41666667,M,6,5,6,4,5,6,5,NA,NA,3,4,4,4,3,3,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130040,16131043,1613,4,3,18.41666667,M,6,5,6,4,5,6,5,NA,NA,4,4,4,7,2,3,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130041,16131042,1613,4,3,21.16666667,M,5,4,6,5,5,4,6,NA,NA,5,5,5,5,6,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130041,16131041,1613,4,3,21.16666667,M,5,4,6,5,5,4,6,NA,NA,4,4,4,5,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130041,16131043,1613,4,3,21.16666667,M,5,4,6,5,5,4,6,NA,NA,4,4,4,5,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130042,16131043,1613,4,3,18.08333333,M,6,7,5,5,5,4,6,NA,NA,3,3,3,6,3,4,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130042,16131042,1613,4,3,18.08333333,M,6,7,5,5,5,4,6,NA,NA,4,4,4,6,6,6,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130042,16131041,1613,4,3,18.08333333,M,6,7,5,5,5,4,6,NA,NA,1,2,3,4,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130043,16131041,1613,4,3,19.08333333,M,5,5,6,4,6,4,4,NA,NA,5,5,5,5,3,4,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130043,16131043,1613,4,3,19.08333333,M,5,5,6,4,6,4,4,NA,NA,3,3,3,4,3,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16130043,16131042,1613,4,3,19.08333333,M,5,5,6,4,6,4,4,NA,NA,4,4,4,4,3,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131041,16130043,1613,4,3,22.16666667,F,7,7,7,6,7,6,6,NA,NA,5,5,4,5,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131041,16130040,1613,4,3,22.16666667,F,7,7,7,6,7,6,6,NA,NA,4,4,4,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131041,16130041,1613,4,3,22.16666667,F,7,7,7,6,7,6,6,NA,NA,3,2,3,4,4,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131041,16130042,1613,4,3,22.16666667,F,7,7,7,6,7,6,6,NA,NA,5,4,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131042,16130040,1613,4,3,26.33333333,F,5,5,6,6,6,5,5,NA,NA,4,3,3,5,4,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131042,16130041,1613,4,3,26.33333333,F,5,5,6,6,6,5,5,NA,NA,3,3,3,6,4,3,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131042,16130042,1613,4,3,26.33333333,F,5,5,6,6,6,5,5,NA,NA,5,5,5,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131042,16130043,1613,4,3,26.33333333,F,5,5,6,6,6,5,5,NA,NA,2,2,2,4,2,5,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131043,16130042,1613,4,3,20.41666667,F,4,4,7,6,5,4,5,NA,NA,6,6,6,5,5,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131043,16130043,1613,4,3,20.41666667,F,4,4,7,6,5,4,5,NA,NA,5,6,6,5,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131043,16130040,1613,4,3,20.41666667,F,4,4,7,6,5,4,5,NA,NA,6,6,5,5,4,4,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131043,16130041,1613,4,3,20.41666667,F,4,4,7,6,5,4,5,NA,NA,6,6,6,6,6,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140044,16141045,1614,3,2,19.16666667,M,5,5,6,5,6,4,5,NA,NA,6,5,6,6,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140044,16141044,1614,3,2,19.16666667,M,5,5,6,5,6,4,5,NA,NA,5,5,5,5,4,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140045,16141044,1614,3,2,19.41666667,M,5,4,6,6,6,5,6,NA,NA,5,5,5,5,4,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140045,16141045,1614,3,2,19.41666667,M,5,4,6,6,6,5,6,NA,NA,6,6,6,5,5,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140046,16141044,1614,3,2,17.75,M,5,5,7,6,6,4,7,NA,NA,3,3,3,3,3,3,3,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140046,16141045,1614,3,2,17.75,M,5,5,7,6,6,4,7,NA,NA,6,6,6,6,5,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16141044,16140045,1614,3,2,17.83333333,F,5,5,7,7,7,3,6,NA,NA,4,4,4,6,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16141044,16140046,1614,3,2,17.83333333,F,5,5,7,7,7,3,6,NA,NA,4,3,4,5,5,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16141044,16140044,1614,3,2,17.83333333,F,5,5,7,7,7,3,6,NA,NA,4,4,4,4,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16141045,16140044,1614,3,2,26.08333333,F,6,6,7,6,7,6,6,NA,NA,5,5,5,6,6,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16141045,16140045,1614,3,2,26.08333333,F,6,6,7,6,7,6,6,NA,NA,2,4,3,5,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16141045,16140046,1614,3,2,26.08333333,F,6,6,7,6,7,6,6,NA,NA,3,4,4,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150047,16151046,1615,3,3,26.91666667,M,5,6,7,5,6,4,5,NA,NA,4,4,3,6,4,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150047,16151048,1615,3,3,26.91666667,M,5,6,7,5,6,4,5,NA,NA,5,6,5,5,2,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150047,16151047,1615,3,3,26.91666667,M,5,6,7,5,6,4,5,NA,NA,4,5,5,5,4,5,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150048,16151047,1615,3,3,21.91666667,M,7,7,7,2,6,5,7,NA,NA,6,6,6,6,5,6,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150048,16151046,1615,3,3,21.91666667,M,7,7,7,2,6,5,7,NA,NA,5,5,6,6,5,7,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150048,16151048,1615,3,3,21.91666667,M,7,7,7,2,6,5,7,NA,NA,4,5,5,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150049,16151048,1615,3,3,23.5,M,6,4,7,4,6,7,5,NA,NA,4,4,4,5,4,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150049,16151047,1615,3,3,23.5,M,6,4,7,4,6,7,5,NA,NA,4,4,5,5,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150049,16151046,1615,3,3,23.5,M,6,4,7,4,6,7,5,NA,NA,5,5,5,5,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151046,16150047,1615,3,3,18.16666667,F,4,3,7,6,5,4,6,NA,NA,5,5,5,6,6,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151046,16150048,1615,3,3,18.16666667,F,4,3,7,6,5,4,6,NA,NA,4,5,4,4,4,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151046,16150049,1615,3,3,18.16666667,F,4,3,7,6,5,4,6,NA,NA,2,2,3,6,3,2,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151047,16150048,1615,3,3,18.08333333,F,4,4,7,5,6,4,6,NA,NA,2,2,2,2,2,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151047,16150049,1615,3,3,18.08333333,F,4,4,7,5,6,4,6,NA,NA,4,4,3,5,2,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151047,16150047,1615,3,3,18.08333333,F,4,4,7,5,6,4,6,NA,NA,4,4,4,6,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151048,16150049,1615,3,3,18.16666667,F,6,5,7,6,5,5,5,NA,NA,2,2,2,6,3,3,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151048,16150047,1615,3,3,18.16666667,F,6,5,7,6,5,5,5,NA,NA,4,5,4,7,5,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151048,16150048,1615,3,3,18.16666667,F,6,5,7,6,5,5,5,NA,NA,2,2,2,4,3,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16160050,16161049,1616,2,1,18.41666667,M,4,3,5,4,4,3,4,NA,NA,4,4,4,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16160051,16161049,1616,2,1,18.25,M,6,6,7,7,6,3,5,NA,NA,6,5,6,6,6,6,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161049,16160051,1616,2,1,17.83333333,F,6,6,4,5,6,5,7,NA,NA,6,4,5,5,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161049,16160050,1616,2,1,17.83333333,F,6,6,4,5,6,5,7,NA,NA,5,5,5,5,5,3,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170052,16171050,1617,4,3,22.41666667,M,4,4,7,4,5,4,6,NA,NA,2,2,3,4,6,4,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170052,16171051,1617,4,3,22.41666667,M,4,4,7,4,5,4,6,NA,NA,4,4,4,4,3,5,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170052,16171052,1617,4,3,22.41666667,M,4,4,7,4,5,4,6,NA,NA,2,3,2,3,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170053,16171051,1617,4,3,18,M,5,3,6,2,5,2,2,NA,NA,4,4,5,5,5,6,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170053,16171052,1617,4,3,18,M,5,3,6,2,5,2,2,NA,NA,3,2,2,5,4,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170053,16171050,1617,4,3,18,M,5,3,6,2,5,2,2,NA,NA,2,2,2,5,5,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170054,16171052,1617,4,3,19.25,M,6,6,6,4,5,5,5,NA,NA,4,4,4,6,4,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170054,16171050,1617,4,3,19.25,M,6,6,6,4,5,5,5,NA,NA,4,3,4,3,3,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170054,16171051,1617,4,3,19.25,M,6,6,6,4,5,5,5,NA,NA,5,6,6,4,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170055,16171051,1617,4,3,23.08333333,M,6,7,7,7,6,6,6,NA,NA,6,4,5,6,4,6,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170055,16171052,1617,4,3,23.08333333,M,6,7,7,7,6,6,6,NA,NA,4,4,5,5,4,5,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170055,16171050,1617,4,3,23.08333333,M,6,7,7,7,6,6,6,NA,NA,4,4,5,5,6,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171050,16170052,1617,4,3,19.25,F,5,4,6,6,5,5,7,NA,NA,4,5,5,6,5,4,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171050,16170054,1617,4,3,19.25,F,5,4,6,6,5,5,7,NA,NA,6,5,6,5,6,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171050,16170053,1617,4,3,19.25,F,5,4,6,6,5,5,7,NA,NA,6,6,6,4,5,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171050,16170055,1617,4,3,19.25,F,5,4,6,6,5,5,7,NA,NA,4,5,4,7,4,6,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171051,16170053,1617,4,3,19.08333333,F,6,4,6,6,6,4,6,NA,NA,6,6,5,6,4,5,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171051,16170055,1617,4,3,19.08333333,F,6,4,6,6,6,4,6,NA,NA,5,5,5,6,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171051,16170052,1617,4,3,19.08333333,F,6,4,6,6,6,4,6,NA,NA,3,4,4,6,4,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171051,16170054,1617,4,3,19.08333333,F,6,4,6,6,6,4,6,NA,NA,6,4,5,5,6,6,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171052,16170054,1617,4,3,21.58333333,F,5,5,7,6,6,5,6,NA,NA,5,5,5,5,5,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171052,16170053,1617,4,3,21.58333333,F,5,5,7,6,6,5,6,NA,NA,6,5,5,6,5,6,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171052,16170055,1617,4,3,21.58333333,F,5,5,7,6,6,5,6,NA,NA,4,4,5,5,5,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171052,16170052,1617,4,3,21.58333333,F,5,5,7,6,6,5,6,NA,NA,3,6,5,5,6,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180056,16181054,1618,3,3,18.25,M,4,5,6,5,5,5,5,NA,NA,4,4,4,5,4,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180056,16181053,1618,3,3,18.25,M,4,5,6,5,5,5,5,NA,NA,5,5,5,5,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180056,16181055,1618,3,3,18.25,M,4,5,6,5,5,5,5,NA,NA,4,5,5,5,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180057,16181055,1618,3,3,19.33333333,M,6,5,7,6,5,5,5,NA,NA,5,5,5,6,5,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180057,16181054,1618,3,3,19.33333333,M,6,5,7,6,5,5,5,NA,NA,2,2,2,6,4,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180057,16181053,1618,3,3,19.33333333,M,6,5,7,6,5,5,5,NA,NA,5,5,5,7,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180058,16181053,1618,3,3,25.66666667,M,7,7,7,7,7,7,7,NA,NA,4,3,4,6,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180058,16181055,1618,3,3,25.66666667,M,7,7,7,7,7,7,7,NA,NA,3,4,3,4,5,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180058,16181054,1618,3,3,25.66666667,M,7,7,7,7,7,7,7,NA,NA,1,1,2,5,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181053,16180058,1618,3,3,17.66666667,F,6,6,7,6,6,6,6,NA,NA,4,4,5,5,5,6,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181053,16180056,1618,3,3,17.66666667,F,6,6,7,6,6,6,6,NA,NA,5,4,5,5,5,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181053,16180057,1618,3,3,17.66666667,F,6,6,7,6,6,6,6,NA,NA,6,7,6,7,6,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181054,16180056,1618,3,3,18.5,F,5,5,7,7,7,6,7,NA,NA,5,4,5,6,7,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181054,16180057,1618,3,3,18.5,F,5,5,7,7,7,6,7,NA,NA,5,5,5,6,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181054,16180058,1618,3,3,18.5,F,5,5,7,7,7,6,7,NA,NA,4,4,5,6,6,7,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181055,16180057,1618,3,3,18.16666667,F,4,4,6,6,5,4,7,NA,NA,6,6,6,6,5,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181055,16180058,1618,3,3,18.16666667,F,4,4,6,6,5,4,7,NA,NA,4,5,5,6,6,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181055,16180056,1618,3,3,18.16666667,F,4,4,6,6,5,4,7,NA,NA,4,4,4,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190059,16191057,1619,3,4,18.58333333,M,6,6,6,5,4,5,4,NA,NA,4,4,5,6,4,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190059,16191058,1619,3,4,18.58333333,M,6,6,6,5,4,5,4,NA,NA,5,6,5,7,5,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190059,16191059,1619,3,4,18.58333333,M,6,6,6,5,4,5,4,NA,NA,5,5,5,7,4,4,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190059,16191056,1619,3,4,18.58333333,M,6,6,6,5,4,5,4,NA,NA,4,5,5,5,6,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190060,16191058,1619,3,4,17.91666667,M,5,5,5,6,6,3,6,NA,NA,5,6,5,7,5,5,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190060,16191059,1619,3,4,17.91666667,M,5,5,5,6,6,3,6,NA,NA,5,5,4,6,4,4,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190060,16191056,1619,3,4,17.91666667,M,5,5,5,6,6,3,6,NA,NA,4,5,4,4,5,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190060,16191057,1619,3,4,17.91666667,M,5,5,5,6,6,3,6,NA,NA,4,3,3,4,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190061,16191059,1619,3,4,19.33333333,M,6,5,7,6,6,5,5,NA,NA,6,5,6,5,5,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190061,16191056,1619,3,4,19.33333333,M,6,5,7,6,6,5,5,NA,NA,4,4,4,4,5,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190061,16191057,1619,3,4,19.33333333,M,6,5,7,6,6,5,5,NA,NA,5,5,5,4,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190061,16191058,1619,3,4,19.33333333,M,6,5,7,6,6,5,5,NA,NA,6,5,5,6,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191056,16190061,1619,3,4,19.08333333,F,4,4,7,7,6,5,6,NA,NA,5,5,4,6,2,4,3,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191056,16190060,1619,3,4,19.08333333,F,4,4,7,7,6,5,6,NA,NA,6,6,7,6,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191056,16190059,1619,3,4,19.08333333,F,4,4,7,7,6,5,6,NA,NA,5,7,5,6,5,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191057,16190059,1619,3,4,20.33333333,F,5,4,7,7,7,3,5,NA,NA,5,5,5,5,4,5,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191057,16190061,1619,3,4,20.33333333,F,5,4,7,7,7,3,5,NA,NA,5,3,4,4,5,4,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191057,16190060,1619,3,4,20.33333333,F,5,4,7,7,7,3,5,NA,NA,4,4,4,4,6,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191058,16190060,1619,3,4,17.75,F,5,4,7,6,7,4,4,NA,NA,5,5,4,4,4,6,6,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191058,16190059,1619,3,4,17.75,F,5,4,7,6,7,4,4,NA,NA,5,6,5,4,5,4,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191058,16190061,1619,3,4,17.75,F,5,4,7,6,7,4,4,NA,NA,3,6,5,7,5,5,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191059,16190061,1619,3,4,17.5,F,5,5,6,6,4,4,5,NA,NA,5,4,5,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191059,16190060,1619,3,4,17.5,F,5,5,6,6,4,4,5,NA,NA,4,5,5,6,6,6,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191059,16190059,1619,3,4,17.5,F,5,5,6,6,4,4,5,NA,NA,5,4,4,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200062,16201060,1620,3,2,18.16666667,M,5,5,7,7,7,7,7,NA,NA,4,4,4,6,5,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200062,16201061,1620,3,2,18.16666667,M,5,5,7,7,7,7,7,NA,NA,6,7,6,6,6,7,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200063,16201060,1620,3,2,21.5,M,5,4,7,4,6,5,4,NA,NA,5,4,5,5,5,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200063,16201061,1620,3,2,21.5,M,5,4,7,4,6,5,4,NA,NA,6,6,6,5,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200064,16201061,1620,3,2,18.41666667,M,4,4,5,6,5,5,5,NA,NA,6,7,6,6,5,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200064,16201060,1620,3,2,18.41666667,M,4,4,5,6,5,5,5,NA,NA,3,3,3,6,2,3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201060,16200062,1620,3,2,19.16666667,F,5,5,7,6,6,4,5,NA,NA,4,4,4,6,3,4,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201060,16200063,1620,3,2,19.16666667,F,5,5,7,6,6,4,5,NA,NA,3,3,4,6,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201060,16200064,1620,3,2,19.16666667,F,5,5,7,6,6,4,5,NA,NA,5,6,6,5,5,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201061,16200064,1620,3,2,19.16666667,F,5,6,6,5,5,3,5,NA,NA,5,6,6,6,4,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201061,16200062,1620,3,2,19.16666667,F,5,6,6,5,5,3,5,NA,NA,5,5,5,5,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201061,16200063,1620,3,2,19.16666667,F,5,6,6,5,5,3,5,NA,NA,4,4,4,5,4,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210065,16211063,1621,2,3,18.08333333,M,6,6,6,5,5,3,4,NA,NA,5,5,5,6,6,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210065,16211062,1621,2,3,18.08333333,M,6,6,6,5,5,3,4,NA,NA,6,4,6,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210065,16211064,1621,2,3,18.08333333,M,6,6,6,5,5,3,4,NA,NA,4,4,4,6,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210066,16211062,1621,2,3,18.58333333,M,5,4,5,2,6,2,3,NA,NA,7,5,6,5,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210066,16211064,1621,2,3,18.58333333,M,5,4,5,2,6,2,3,NA,NA,4,4,4,4,5,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210066,16211063,1621,2,3,18.58333333,M,5,4,5,2,6,2,3,NA,NA,5,4,5,4,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
