"id","sessionid","sex","males","females","goattrac","impfa","impba","impku","impam","impin","impcr","impco","imphp","impha","prefa","preba","preku","pream","prein","precr","preco","prehp","preha","gfattrac","gbattrac","gkindunder","gambitious","gintelligent","gcreative","gconfident","gfunny","gpercfunny","partnerid","age","year"
18271077,"1827","M",2,3,4,5,5,7,4,5,5,5,4,6,5,5,7,4,5,4,5,4,7,4,4,5,5,6,4,6,6,5,18272093,22.83333333,"18"
18271077,"1827","M",2,3,5,5,5,7,4,5,5,5,4,6,5,5,7,4,5,4,5,4,7,4,4,5,4,6,5,6,6,4,18272091,22.83333333,"18"
18271077,"1827","M",2,3,4,5,5,7,4,5,5,5,4,6,5,5,7,4,5,4,5,4,7,4,4,5,5,6,4,4,4,4,18272092,22.83333333,"18"
18271078,"1827","M",2,3,5,5,6,6,6,7,6,5,6,7,5,6,6,7,7,5,6,7,6,5,4,6,6,6,6,6,6,5,18272091,22.25,"18"
18271078,"1827","M",2,3,5,5,6,6,6,7,6,5,6,7,5,6,6,7,7,5,6,7,6,4,4,4,7,6,5,5,5,4,18272093,22.25,"18"
18271078,"1827","M",2,3,3,5,6,6,6,7,6,5,6,7,5,6,6,7,7,5,6,7,6,4,3,5,5,5,5,2,4,3,18272092,22.25,"18"
18272091,"1827","F",2,3,4,6,5,7,4,5,5,6,7,6,6,5,7,5,6,6,6,7,6,4,4,5,5,6,4,5,4,4,18271078,18.41666667,"18"
18272091,"1827","F",2,3,4,6,5,7,4,5,5,6,7,6,6,5,7,5,6,6,6,7,6,3,4,6,5,5,4,6,3,4,18271077,18.41666667,"18"
18272092,"1827","F",2,3,4,4,4,5,6,6,4,5,6,5,4,4,5,6,5,4,4,6,5,4,4,4,4,4,3,4,3,1,18271077,17.66666667,"18"
18272092,"1827","F",2,3,4,4,4,5,6,6,4,5,6,5,4,4,5,6,5,4,4,6,5,4,4,4,5,5,4,4,4,3,18271078,17.66666667,"18"
18272093,"1827","F",2,3,4,5,4,7,5,6,5,5,5,5,5,5,7,6,6,4,5,6,6,1,2,5,6,5,5,6,4,4,18271077,17.75,"18"
18272093,"1827","F",2,3,4,5,4,7,5,6,5,5,5,5,5,5,7,6,6,4,5,6,6,3,4,5,5,5,4,5,4,4,18271078,17.75,"18"
18281079,"1828","M",4,4,5,6,6,6,6,6,4,6,5,4,6,6,6,6,6,5,6,6,5,5,5,4,5,5,5,5,5,4,18282095,20.5,"18"
18281079,"1828","M",4,4,5,6,6,6,6,6,4,6,5,4,6,6,6,6,6,5,6,6,5,5,5,5,5,5,5,5,4,3,18282097,20.5,"18"
18281079,"1828","M",4,4,4,6,6,6,6,6,4,6,5,4,6,6,6,6,6,5,6,6,5,3,3,5,5,6,4,6,3,4,18282096,20.5,"18"
18281079,"1828","M",4,4,4,6,6,6,6,6,4,6,5,4,6,6,6,6,6,5,6,6,5,4,4,5,5,5,5,6,4,4,18282094,20.5,"18"
18281080,"1828","M",4,4,7,4,4,6,4,6,4,6,4,7,6,6,7,5,6,4,5,6,7,6,7,4,4,6,4,6,6,7,18282095,21.66666667,"18"
18281080,"1828","M",4,4,7,4,4,6,4,6,4,6,4,7,6,6,7,5,6,4,5,6,7,6,6,5,4,6,4,5,6,5,18282097,21.66666667,"18"
18281080,"1828","M",4,4,6,4,4,6,4,6,4,6,4,7,6,6,7,5,6,4,5,6,7,5,5,5,3,6,4,5,4,7,18282096,21.66666667,"18"
18281080,"1828","M",4,4,7,4,4,6,4,6,4,6,4,7,6,6,7,5,6,4,5,6,7,6,5,6,6,6,6,6,6,4,18282094,21.66666667,"18"
18281081,"1828","M",4,4,3,6,6,4,3,7,5,4,5,5,7,6,5,6,7,5,6,7,7,3,4,6,3,5,4,5,3,5,18282096,17.66666667,"18"
18281081,"1828","M",4,4,5,6,6,4,3,7,5,4,5,5,7,6,5,6,7,5,6,7,7,6,4,5,6,4,7,6,4,3,18282094,17.66666667,"18"
18281081,"1828","M",4,4,6,6,6,4,3,7,5,4,5,5,7,6,5,6,7,5,6,7,7,6,6,5,6,6,4,5,6,5,18282095,17.66666667,"18"
18281081,"1828","M",4,4,6,6,6,4,3,7,5,4,5,5,7,6,5,6,7,5,6,7,7,5,6,5,4,6,4,6,4,5,18282097,17.66666667,"18"
18281082,"1828","M",4,4,5,5,4,7,6,5,5,4,5,4,5,4,6,5,4,5,5,5,5,4,4,3,4,4,4,5,4,4,18282094,18.41666667,"18"
18281082,"1828","M",4,4,5,5,4,7,6,5,5,4,5,4,5,4,6,5,4,5,5,5,5,5,5,5,5,5,6,5,5,5,18282097,18.41666667,"18"
18281082,"1828","M",4,4,6,5,4,7,6,5,5,4,5,4,5,4,6,5,4,5,5,5,5,4,5,5,4,5,4,6,5,4,18282095,18.41666667,"18"
18281082,"1828","M",4,4,4,5,4,7,6,5,5,4,5,4,5,4,6,5,4,5,5,5,5,3,5,5,5,5,4,5,5,5,18282096,18.41666667,"18"
18282094,"1828","F",4,4,4,4,4,6,6,5,5,5,6,6,5,4,5,6,5,5,4,5,6,5,4,5,4,4,4,3,4,4,18281082,22.33333333,"18"
18282094,"1828","F",4,4,3,4,4,6,6,5,5,5,6,6,5,4,5,6,5,5,4,5,6,3,4,4,6,6,5,5,5,4,18281079,22.33333333,"18"
18282094,"1828","F",4,4,4,4,4,6,6,5,5,5,6,6,5,4,5,6,5,5,4,5,6,4,4,5,5,4,5,3,3,5,18281081,22.33333333,"18"
18282094,"1828","F",4,4,4,4,4,6,6,5,5,5,6,6,5,4,5,6,5,5,4,5,6,3,3,4,5,5,5,7,6,6,18281080,22.33333333,"18"
18282095,"1828","F",4,4,5,5,5,6,6,6,5,6,7,6,6,5,5,5,6,4,5,5,6,4,4,6,5,5,4,5,6,3,18281082,17.91666667,"18"
18282095,"1828","F",4,4,3,5,5,6,6,6,5,6,7,6,6,5,5,5,6,4,5,5,6,3,3,5,5,4,5,3,3,3,18281081,17.91666667,"18"
18282095,"1828","F",4,4,2,5,5,6,6,6,5,6,7,6,6,5,5,5,6,4,5,5,6,2,4,5,5,5,4,3,3,3,18281079,17.91666667,"18"
18282095,"1828","F",4,4,5,5,5,6,6,6,5,6,7,6,6,5,5,5,6,4,5,5,6,4,3,5,5,6,5,6,6,5,18281080,17.91666667,"18"
18282096,"1828","F",4,4,6,4,4,7,5,6,4,2,7,5,5,4,6,6,6,4,5,6,5,5,5,6,4,5,4,6,6,4,18281082,18.75,"18"
18282096,"1828","F",4,4,6,4,4,7,5,6,4,2,7,5,5,4,6,6,6,4,5,6,5,5,4,5,5,6,4,6,6,5,18281080,18.75,"18"
18282096,"1828","F",4,4,5,4,4,7,5,6,4,2,7,5,5,4,6,6,6,4,5,6,5,5,5,4,6,5,4,6,4,4,18281079,18.75,"18"
18282096,"1828","F",4,4,6,4,4,7,5,6,4,2,7,5,5,4,6,6,6,4,5,6,5,6,5,5,6,6,5,5,5,4,18281081,18.75,"18"
18282097,"1828","F",4,4,5,5,4,7,6,4,6,5,5,5,6,5,7,7,5,7,6,5,5,4,2,5,7,7,6,6,4,4,18281081,18.66666667,"18"
18282097,"1828","F",4,4,6,5,4,7,6,4,6,5,5,5,6,5,7,7,5,7,6,5,5,6,4,6,5,5,6,6,6,5,18281080,18.66666667,"18"
18282097,"1828","F",4,4,5,5,4,7,6,4,6,5,5,5,6,5,7,7,5,7,6,5,5,4,4,5,3,5,5,6,4,5,18281082,18.66666667,"18"
18282097,"1828","F",4,4,4,5,4,7,6,4,6,5,5,5,6,5,7,7,5,7,6,5,5,4,3,5,5,7,4,5,4,4,18281079,18.66666667,"18"
18291083,"1829","M",4,4,6,5,4,6,5,5,5,5,6,6,6,5,6,5,6,5,6,6,6,5,6,5,5,5,5,6,5,5,18292101,20.33333333,"18"
18291083,"1829","M",4,4,5,5,4,6,5,5,5,5,6,6,6,5,6,5,6,5,6,6,6,5,5,6,5,5,5,6,6,5,18292099,20.33333333,"18"
18291083,"1829","M",4,4,6,5,4,6,5,5,5,5,6,6,6,5,6,5,6,5,6,6,6,6,6,6,6,5,4,6,5,5,18292098,20.33333333,"18"
18291083,"1829","M",4,4,5,5,4,6,5,5,5,5,6,6,6,5,6,5,6,5,6,6,6,5,4,6,5,5,5,6,6,5,18292100,20.33333333,"18"
18291084,"1829","M",4,4,6,6,5,6,5,5,3,5,5,5,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,4,18292101,18.16666667,"18"
18291084,"1829","M",4,4,5,6,5,6,5,5,3,5,5,5,6,6,6,5,5,5,5,5,5,4,5,5,6,5,4,5,4,4,18292099,18.16666667,"18"
18291084,"1829","M",4,4,5,6,5,6,5,5,3,5,5,5,6,6,6,5,5,5,5,5,5,4,4,5,5,5,4,6,5,5,18292100,18.16666667,"18"
18291084,"1829","M",4,4,4,6,5,6,5,5,3,5,5,5,6,6,6,5,5,5,5,5,5,3,4,5,4,5,5,5,4,4,18292098,18.16666667,"18"
18291085,"1829","M",4,4,4,6,7,4,6,7,5,5,7,7,6,6,4,5,6,5,5,6,6,5,3,6,4,4,6,5,3,4,18292098,17.5,"18"
18291085,"1829","M",4,4,4,6,7,4,6,7,5,5,7,7,6,6,4,5,6,5,5,6,6,6,2,4,2,3,4,5,4,5,18292100,17.5,"18"
18291085,"1829","M",4,4,6,6,7,4,6,7,5,5,7,7,6,6,4,5,6,5,5,6,6,5,6,5,5,6,3,5,5,3,18292101,17.5,"18"
18291085,"1829","M",4,4,5,6,7,4,6,7,5,5,7,7,6,6,4,5,6,5,5,6,6,3,6,5,6,4,5,6,4,4,18292099,17.5,"18"
18291086,"1829","M",4,4,4,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,5,6,7,4,5,5,5,6,5,6,5,5,18292099,19.75,"18"
18291086,"1829","M",4,4,5,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,5,6,7,5,4,4,5,4,5,5,5,5,18292100,19.75,"18"
18291086,"1829","M",4,4,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,5,6,7,5,5,5,5,5,5,5,4,5,18292098,19.75,"18"
18291086,"1829","M",4,4,4,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,5,6,7,4,5,4,4,4,4,4,4,5,18292101,19.75,"18"
18292098,"1829","F",4,4,5,4,4,6,4,5,5,4,6,6,5,4,6,4,6,5,5,7,7,5,6,6,5,6,5,5,4,4,18291083,35.25,"18"
18292098,"1829","F",4,4,4,4,4,6,4,5,5,4,6,6,5,4,6,4,6,5,5,7,7,4,4,5,4,5,4,3,4,2,18291084,35.25,"18"
18292098,"1829","F",4,4,6,4,4,6,4,5,5,4,6,6,5,4,6,4,6,5,5,7,7,6,6,6,6,6,6,7,5,3,18291086,35.25,"18"
18292098,"1829","F",4,4,5,4,4,6,4,5,5,4,6,6,5,4,6,4,6,5,5,7,7,4,4,6,6,6,6,5,5,3,18291085,35.25,"18"
18292099,"1829","F",4,4,6,5,4,6,6,6,5,5,6,5,5,4,6,6,6,5,6,6,5,6,6,5,5,5,4,5,5,4,18291083,21.25,"18"
18292099,"1829","F",4,4,6,5,4,6,6,6,5,5,6,5,5,4,6,6,6,5,6,6,5,6,6,6,6,6,4,6,5,4,18291086,21.25,"18"
18292099,"1829","F",4,4,4,5,4,6,6,6,5,5,6,5,5,4,6,6,6,5,6,6,5,4,4,4,5,5,4,3,3,3,18291084,21.25,"18"
18292099,"1829","F",4,4,5,5,4,6,6,6,5,5,6,5,5,4,6,6,6,5,6,6,5,5,4,5,6,6,6,5,4,3,18291085,21.25,"18"
18292100,"1829","F",4,4,3,5,5,7,3,4,4,5,7,7,6,5,7,5,5,5,5,7,7,4,3,7,6,5,5,4,5,6,18291085,17.5,"18"
18292100,"1829","F",4,4,6,5,5,7,3,4,4,5,7,7,6,5,7,5,5,5,5,7,7,5,6,7,6,5,5,6,5,4,18291086,17.5,"18"
18292100,"1829","F",4,4,3,5,5,7,3,4,4,5,7,7,6,5,7,5,5,5,5,7,7,3,4,5,5,5,4,5,5,4,18291083,17.5,"18"
18292100,"1829","F",4,4,3,5,5,7,3,4,4,5,7,7,6,5,7,5,5,5,5,7,7,3,4,4,3,4,3,3,3,4,18291084,17.5,"18"
18292101,"1829","F",4,4,5,7,7,7,6,6,6,6,7,6,6,6,7,6,6,6,6,7,7,5,6,6,6,6,5,6,5,4,18291083,17.66666667,"18"
18292101,"1829","F",4,4,2,7,7,7,6,6,6,6,7,6,6,6,7,6,6,6,6,7,7,2,2,5,4,7,5,2,3,4,18291084,17.66666667,"18"
18292101,"1829","F",4,4,4,7,7,7,6,6,6,6,7,6,6,6,7,6,6,6,6,7,7,4,4,5,5,7,5,6,4,3,18291085,17.66666667,"18"
18292101,"1829","F",4,4,7,7,7,7,6,6,6,6,7,6,6,6,7,6,6,6,6,7,7,7,7,6,6,7,6,7,7,5,18291086,17.66666667,"18"
18301087,"1830","M",2,4,5,7,6,7,6,5,5,7,6,7,7,7,7,7,5,6,7,6,7,5,5,5,5,5,4,3,4,4,18302106,20.91666667,"18"
18301087,"1830","M",2,4,6,7,6,7,6,5,5,7,6,7,7,7,7,7,5,6,7,6,7,5,4,5,6,6,4,5,5,4,18302107,20.91666667,"18"
18301087,"1830","M",2,4,6,7,6,7,6,5,5,7,6,7,7,7,7,7,5,6,7,6,7,6,6,5,5,5,6,6,6,4,18302104,20.91666667,"18"
18301087,"1830","M",2,4,4,7,6,7,6,5,5,7,6,7,7,7,7,7,5,6,7,6,7,3,3,6,6,6,5,4,5,3,18302105,20.91666667,"18"
18301088,"1830","M",2,4,6,5,5,6,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,6,4,5,5,4,18302107,30.41666667,"18"
18301088,"1830","M",2,4,6,5,5,6,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,6,6,5,5,18302104,30.41666667,"18"
18301088,"1830","M",2,4,4,5,5,6,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,4,3,5,3,6,4,5,4,4,18302105,30.41666667,"18"
18301088,"1830","M",2,4,6,5,5,6,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,4,5,6,5,6,3,3,18302106,30.41666667,"18"
18302104,"1830","F",2,4,5,5,4,7,6,7,6,5,7,7,7,6,6,6,6,6,5,6,7,5,4,5,5,5,4,6,5,4,18301087,18.08333333,"18"
18302104,"1830","F",2,4,3,5,4,7,6,7,6,5,7,7,7,6,6,6,6,6,5,6,7,4,3,7,6,3,5,3,3,3,18301088,18.08333333,"18"
18302105,"1830","F",2,4,5,5,4,6,4,5,6,4,6,7,5,4,5,4,4,5,5,6,6,4,4,4,4,5,3,5,4,4,18301087,21.5,"18"
18302105,"1830","F",2,4,3,5,4,6,4,5,6,4,6,7,5,4,5,4,4,5,5,6,6,4,3,4,3,4,4,2,3,2,18301088,21.5,"18"
18302106,"1830","F",2,4,6,5,5,7,6,6,5,6,5,4,5,5,6,5,5,5,6,5,5,5,5,6,5,5,4,6,5,3,18301087,18.25,"18"
18302106,"1830","F",2,4,4,5,5,7,6,6,5,6,5,4,5,5,6,5,5,5,6,5,5,4,3,5,6,6,5,6,4,3,18301088,18.25,"18"
18302107,"1830","F",2,4,6,5,5,6,4,5,5,4,5,6,5,5,6,4,5,4,4,5,6,5,5,5,5,6,4,6,4,4,18301088,18.08333333,"18"
18302107,"1830","F",2,4,4,5,5,6,4,5,5,4,5,6,5,5,6,4,5,4,4,5,6,4,4,4,4,4,4,4,5,4,18301087,18.08333333,"18"
18311089,"1831","M",2,4,6,4,4,7,5,5,5,4,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,18312110,22.33333333,"18"
18311089,"1831","M",2,4,6,4,4,7,5,5,5,4,5,5,5,5,6,6,6,5,5,5,5,5,6,5,6,6,5,6,5,5,18312108,22.33333333,"18"
18311089,"1831","M",2,4,6,4,4,7,5,5,5,4,5,5,5,5,6,6,6,5,5,5,5,6,6,5,5,6,5,4,5,5,18312109,22.33333333,"18"
18311089,"1831","M",2,4,6,4,4,7,5,5,5,4,5,5,5,5,6,6,6,5,5,5,5,6,6,5,5,6,5,6,5,5,18312111,22.33333333,"18"
18311090,"1831","M",2,4,4,5,3,7,5,4,5,4,5,6,5,5,6,6,5,5,4,5,6,4,3,4,6,5,5,4,4,3,18312108,17.66666667,"18"
18311090,"1831","M",2,4,5,5,3,7,5,4,5,4,5,6,5,5,6,6,5,5,4,5,6,5,4,5,6,6,6,5,4,4,18312110,17.66666667,"18"
18311090,"1831","M",2,4,4,5,3,7,5,4,5,4,5,6,5,5,6,6,5,5,4,5,6,4,4,6,5,5,4,5,4,3,18312109,17.66666667,"18"
18311090,"1831","M",2,4,5,5,3,7,5,4,5,4,5,6,5,5,6,6,5,5,4,5,6,5,5,4,5,5,4,5,5,3,18312111,17.66666667,"18"
18312108,"1831","F",2,4,5,4,4,7,5,6,3,6,6,5,5,4,7,5,5,4,6,7,7,4,3,5,3,4,4,5,5,4,18311090,20.83333333,"18"
18312108,"1831","F",2,4,5,4,4,7,5,6,3,6,6,5,5,4,7,5,5,4,6,7,7,5,5,6,6,5,7,6,6,4,18311089,20.83333333,"18"
18312109,"1831","F",2,4,2,6,5,6,5,6,4,6,5,5,6,5,6,5,6,4,6,6,5,3,3,4,4,3,4,3,3,2,18311090,20.58333333,"18"
18312109,"1831","F",2,4,4,6,5,6,5,6,4,6,5,5,6,5,6,5,6,4,6,6,5,4,4,5,5,4,4,3,4,4,18311089,20.58333333,"18"
18312110,"1831","F",2,4,4,3,3,7,6,7,1,3,7,4,4,4,7,6,7,4,4,6,5,4,4,4,4,4,4,3,3,3,18311090,23.33333333,"18"
18312110,"1831","F",2,4,5,3,3,7,6,7,1,3,7,4,4,4,7,6,7,4,4,6,5,3,4,4,4,4,4,5,5,4,18311089,23.33333333,"18"
18312111,"1831","F",2,4,5,4,4,6,5,5,5,4,7,7,5,6,5,5,6,5,4,6,6,4,4,4,4,5,4,5,5,4,18311089,17.83333333,"18"
18312111,"1831","F",2,4,4,4,4,6,5,5,5,4,7,7,5,6,5,5,6,5,4,6,6,4,4,4,5,5,4,3,3,4,18311090,17.83333333,"18"
18321091,"1832","M",3,3,6,7,4,7,5,6,7,4,7,4,6,6,7,5,6,7,5,7,6,5,5,6,5,5,5,5,6,4,18322112,18.08333333,"18"
18321091,"1832","M",3,3,7,7,4,7,5,6,7,4,7,4,6,6,7,5,6,7,5,7,6,7,6,7,7,6,5,6,5,4,18322113,18.08333333,"18"
18321091,"1832","M",3,3,5,7,4,7,5,6,7,4,7,4,6,6,7,5,6,7,5,7,6,4,5,6,6,4,5,5,5,3,18322114,18.08333333,"18"
18321092,"1832","M",3,3,4,5,5,6,5,6,4,3,5,5,7,7,7,5,6,4,5,5,6,4,4,5,4,5,5,6,5,4,18322112,17.5,"18"
18321092,"1832","M",3,3,6,5,5,6,5,6,4,3,5,5,7,7,7,5,6,4,5,5,6,5,5,5,4,5,3,6,5,4,18322113,17.5,"18"
18321092,"1832","M",3,3,5,5,5,6,5,6,4,3,5,5,7,7,7,5,6,4,5,5,6,5,4,5,4,5,3,4,4,3,18322114,17.5,"18"
18321093,"1832","M",3,3,6,4,4,5,4,3,3,4,3,3,5,5,6,5,5,4,5,5,5,5,5,5,5,5,4,6,5,4,18322112,19.41666667,"18"
18321093,"1832","M",3,3,6,4,4,5,4,3,3,4,3,3,5,5,6,5,5,4,5,5,5,5,4,6,4,5,3,3,4,2,18322114,19.41666667,"18"
18321093,"1832","M",3,3,5,4,4,5,4,3,3,4,3,3,5,5,6,5,5,4,5,5,5,5,5,6,6,5,4,5,4,5,18322113,19.41666667,"18"
18322112,"1832","F",3,3,2,5,5,7,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,1,1,4,4,5,5,3,3,5,18321093,20.41666667,"18"
18322112,"1832","F",3,3,3,5,5,7,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,3,5,5,6,4,4,6,6,6,18321092,20.41666667,"18"
18322112,"1832","F",3,3,5,5,5,7,6,6,4,5,6,6,5,6,6,6,6,4,6,5,5,5,3,5,6,5,5,5,4,5,18321091,20.41666667,"18"
18322113,"1832","F",3,3,5,5,6,6,6,6,4,5,5,6,5,6,6,6,6,4,6,5,6,5,6,5,5,6,4,4,5,5,18321091,21.66666667,"18"
18322113,"1832","F",3,3,3,5,6,6,6,6,4,5,5,6,5,6,6,6,6,4,6,5,6,3,2,5,5,6,4,5,4,4,18321093,21.66666667,"18"
18322113,"1832","F",3,3,6,5,6,6,6,6,4,5,5,6,5,6,6,6,6,4,6,5,6,4,6,5,5,4,4,6,6,4,18321092,21.66666667,"18"
18322114,"1832","F",3,3,4,6,4,7,5,5,4,5,5,4,6,5,5,5,5,5,5,5,5,4,4,5,3,6,5,5,4,2,18321091,18.91666667,"18"
18322114,"1832","F",3,3,4,6,4,7,5,5,4,5,5,4,6,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,5,2,18321092,18.91666667,"18"
18322114,"1832","F",3,3,4,6,4,7,5,5,4,5,5,4,6,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,2,18321093,18.91666667,"18"
18331094,"1833","M",2,4,6,5,5,7,5,6,4,5,6,6,5,5,6,5,6,4,6,6,6,5,5,5,5,6,5,6,5,4,18332117,17.58333333,"18"
18331094,"1833","M",2,4,5,5,5,7,5,6,4,5,6,6,5,5,6,5,6,4,6,6,6,5,5,5,5,5,5,6,5,4,18332118,17.58333333,"18"
18331094,"1833","M",2,4,5,5,5,7,5,6,4,5,6,6,5,5,6,5,6,4,6,6,6,4,4,5,5,6,3,7,5,5,18332116,17.58333333,"18"
18331094,"1833","M",2,4,6,5,5,7,5,6,4,5,6,6,5,5,6,5,6,4,6,6,6,6,5,3,5,5,5,6,4,4,18332115,17.58333333,"18"
18332115,"1833","F",2,4,5,4,4,7,6,6,5,5,5,5,5,5,7,6,6,5,5,6,5,5,5,6,6,6,6,7,5,3,18331094,18.16666667,"18"
18332115,"1833","F",2,4,5,4,4,7,6,6,5,5,5,5,5,5,7,6,6,5,5,6,5,5,4,7,6,6,6,5,5,4,18332119,18.16666667,"18"
18332116,"1833","F",2,4,3,3,1,7,1,7,5,7,2,1,7,7,7,3,7,5,7,4,4,4,1,2,5,6,1,4,3,4,18332119,17.41666667,"18"
18332116,"1833","F",2,4,5,3,1,7,1,7,5,7,2,1,7,7,7,3,7,5,7,4,4,5,4,1,3,3,1,2,2,5,18331094,17.41666667,"18"
18332117,"1833","F",2,4,5,4,4,5,6,4,4,5,5,4,6,6,6,6,5,5,5,5,5,5,5,5,5,6,5,6,5,4,18331094,18.16666667,"18"
18332117,"1833","F",2,4,6,4,4,5,6,4,4,5,5,4,6,6,6,6,5,5,5,5,5,6,5,7,6,6,7,4,5,5,18332119,18.16666667,"18"
18332118,"1833","F",2,4,5,6,4,6,5,6,5,4,4,3,6,5,4,5,6,6,4,6,4,6,4,6,5,6,5,5,3,3,18331094,19.41666667,"18"
18332118,"1833","F",2,4,3,6,4,6,5,6,5,4,4,3,6,5,4,5,6,6,4,6,4,4,3,5,4,5,5,4,2,2,18332119,19.41666667,"18"
18332119,"1833","M",2,4,5,7,5,7,4,6,7,5,5,5,7,7,7,6,6,7,6,6,5,5,5,6,4,6,3,4,5,4,18332115,17.91666667,"18"
18332119,"1833","M",2,4,4,7,5,7,4,6,7,5,5,5,7,7,7,6,6,7,6,6,5,4,5,6,5,5,4,5,5,4,18332117,17.91666667,"18"
18332119,"1833","M",2,4,6,7,5,7,4,6,7,5,5,5,7,7,7,6,6,7,6,6,5,5,6,5,5,6,4,5,5,4,18332118,17.91666667,"18"
18332119,"1833","M",2,4,4,7,5,7,4,6,7,5,5,5,7,7,7,6,6,7,6,6,5,3,5,5,5,5,4,5,5,5,18332116,17.91666667,"18"
18341095,"1834","M",2,4,5,7,5,6,6,5,4,7,4,5,6,5,6,5,7,4,7,4,7,4,5,4,3,4,5,3,3,4,18342121,19.75,"18"
18341095,"1834","M",2,4,4,7,5,6,6,5,4,7,4,5,6,5,6,5,7,4,7,4,7,3,3,3,6,5,4,5,4,4,18342120,19.75,"18"
18341095,"1834","M",2,4,5,7,5,6,6,5,4,7,4,5,6,5,6,5,7,4,7,4,7,5,4,5,5,5,4,6,6,5,18342123,19.75,"18"
18341095,"1834","M",2,4,3,7,5,6,6,5,4,7,4,5,6,5,6,5,7,4,7,4,7,3,3,5,3,5,4,3,3,4,18342122,19.75,"18"
18341096,"1834","M",2,4,3,5,5,7,5,6,4,5,5,5,5,6,7,6,6,4,4,5,5,3,5,5,3,3,4,4,4,4,18342121,19.75,"18"
18341096,"1834","M",2,4,3,5,5,7,5,6,4,5,5,5,5,6,7,6,6,4,4,5,5,3,4,6,4,4,4,5,4,5,18342123,19.75,"18"
18341096,"1834","M",2,4,4,5,5,7,5,6,4,5,5,5,5,6,7,6,6,4,4,5,5,4,4,6,4,4,7,4,4,5,18342122,19.75,"18"
18341096,"1834","M",2,4,5,5,5,7,5,6,4,5,5,5,5,6,7,6,6,4,4,5,5,5,4,5,7,7,4,6,4,4,18342120,19.75,"18"
18342120,"1834","F",2,4,5,7,7,7,7,7,6,7,7,7,7,7,7,7,7,5,7,7,7,3,3,5,6,6,4,7,6,6,18341095,18.41666667,"18"
18342120,"1834","F",2,4,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,6,7,4,7,5,6,18341096,18.41666667,"18"
18342121,"1834","F",2,4,5,5,5,6,5,5,5,5,5,4,5,5,6,5,5,5,5,5,4,4,4,5,5,5,5,6,5,4,18341095,18.41666667,"18"
18342121,"1834","F",2,4,6,5,5,6,5,5,5,5,5,4,5,5,6,5,5,5,5,5,4,6,5,5,5,5,5,6,5,4,18341096,18.41666667,"18"
18342122,"1834","F",2,4,4,4,4,7,6,5,5,4,7,5,6,6,7,6,5,6,5,7,6,4,3,5,5,4,3,5,4,4,18341095,18.5,"18"
18342122,"1834","F",2,4,7,4,4,7,6,5,5,4,7,5,6,6,7,6,5,6,5,7,6,7,6,5,5,5,5,6,5,3,18341096,18.5,"18"
18342123,"1834","F",2,4,6,4,4,6,5,6,5,6,6,5,4,5,6,4,6,4,6,6,5,5,5,4,6,6,4,6,5,4,18341096,18,"18"
18342123,"1834","F",2,4,3,4,4,6,5,6,5,6,6,5,4,5,6,4,6,4,6,6,5,3,4,6,5,5,5,6,5,4,18341095,18,"18"
18351097,"1835","M",3,4,6,2,3,6,5,6,3,7,7,5,3,4,6,6,6,3,7,6,6,5,6,5,6,5,4,6,6,4,18352126,19.75,"18"
18351097,"1835","M",3,4,4,2,3,6,5,6,3,7,7,5,3,4,6,6,6,3,7,6,6,4,4,5,5,5,5,5,6,4,18352127,19.75,"18"
18351097,"1835","M",3,4,4,2,3,6,5,6,3,7,7,5,3,4,6,6,6,3,7,6,6,4,4,5,6,6,3,5,4,4,18352125,19.75,"18"
18351097,"1835","M",3,4,6,2,3,6,5,6,3,7,7,5,3,4,6,6,6,3,7,6,6,5,5,6,6,5,7,6,5,4,18352124,19.75,"18"
18351098,"1835","M",3,4,6,5,5,6,4,5,5,5,6,7,5,5,6,4,5,5,5,6,7,6,6,5,4,5,4,5,5,3,18352126,24.33333333,"18"
18351098,"1835","M",3,4,4,5,5,6,4,5,5,5,6,7,5,5,6,4,5,5,5,6,7,4,3,6,4,5,4,5,5,3,18352127,24.33333333,"18"
18351098,"1835","M",3,4,5,5,5,6,4,5,5,5,6,7,5,5,6,4,5,5,5,6,7,5,4,5,3,5,5,6,5,3,18352125,24.33333333,"18"
18351098,"1835","M",3,4,6,5,5,6,4,5,5,5,6,7,5,5,6,4,5,5,5,6,7,6,6,5,4,5,4,5,5,3,18352124,24.33333333,"18"
